 Martin_2008_scaling:_nominal_(MW)_______________________________________ (pthrmw(6))___________________      9.2606E+01 OP 
 Martin_2008_scaling:_95%_upper_bound_(MW)_______________________________ (pthrmw(7))___________________      1.2222E+02 OP 
 Martin_2008_scaling:_95%_lower_bound_(MW)_______________________________ (pthrmw(8))___________________      6.2989E+01 OP 
 Snipes_2000_scaling:_nominal_(MW)_______________________________________ (pthrmw(9))___________________      6.4356E+01 OP 
 Snipes_2000_scaling:_upper_bound_(MW)___________________________________ (pthrmw(10))__________________      9.5650E+01 OP 
 Snipes_2000_scaling:_lower_bound_(MW)___________________________________ (pthrmw(11))__________________      4.2955E+01 OP 
 Snipes_2000_scaling_(closed_divertor):_nominal_(MW)_____________________ (pthrmw(12))__________________      2.6076E+01 OP 
 Snipes_2000_scaling_(closed_divertor):_upper_bound_(MW)_________________ (pthrmw(13))__________________      3.5483E+01 OP 
 Snipes_2000_scaling_(closed_divertor):_lower_bound_(MW)_________________ (pthrmw(14))__________________      1.9029E+01 OP 
 Hubbard_2012_L-I_threshold_-_nominal_(MW)_______________________________ (pthrmw(15))__________________      3.4937E+01 OP 
 Hubbard_2012_L-I_threshold_-_lower_bound_(MW)___________________________ (pthrmw(16))__________________      1.7145E+01 OP 
 Hubbard_2012_L-I_threshold_-_upper_bound_(MW)___________________________ (pthrmw(17))__________________      7.1189E+01 OP 
 Hubbard_2017_L-I_threshold______________________________________________ (pthrmw(18))__________________      2.9068E+02 OP 
 Martin_2008_aspect_ratio_corrected_scaling:_nominal_(MW)________________ (pthrmw(19))__________________      9.3614E+01 OP 
 Martin_2008_aspect_ratio_corrected_scaling:_95%_upper_bound_(MW)________ (pthrmw(20))__________________      1.2355E+02 OP 
 Martin_2008_aspect_ratio_corrected_scaling:_95%_lower_bound_(MW)________ (pthrmw(21))__________________      6.3675E+01 OP 
 L-H_threshold_power_(enforced)_(MW)_____________________________________ (boundl(103)*plhthresh)_______      9.3614E+01 OP 
 L-H_threshold_power_(MW)________________________________________________ (plhthresh)___________________      9.3614E+01 OP 
 Confinement_scaling_law_________________________________________________ (tauelaw)_____________________     "IPB98(y,2)"
 Confinement_H_factor____________________________________________________ (hfact)_______________________      1.4000E+00 ITV
 Global_thermal_energy_confinement_time_(s)______________________________ (taueff)______________________      4.3096E+00    
 Ion_energy_confinement_time_(s)_________________________________________ (tauei)_______________________      4.3096E+00    
 Electron_energy_confinement_time_(s)____________________________________ (tauee)_______________________      4.3096E+00    
 n.tau_=_Volume-average_electron_density_x_Energy_confinement_time_(s/m3) (dntau)_______________________      2.7581E+20 OP 
 Triple_product__(keV_s/m3)______________________________________________ (dntau*te)____________________      5.2836E+21 OP 
 Transport_loss_power_assumed_in_scaling_law_(MW)________________________ (powerht)_____________________      5.5010E+02 OP 
 Switch_for_radiation_loss_term_usage_in_power_balance___________________ (iradloss)____________________              1    
 Radiation_power_subtracted_from_plasma_power_balance_(MW)_______________ ______________________________      2.5952E+02 OP 
 Alpha_particle_confinement_time_(s)_____________________________________ (taup)________________________      2.1548E+01    
 Alpha_particle/energy_confinement_time_ratio____________________________ (taup/taueff)_________________      5.0000E+00    
 Lower_limit_on_taup/taueff______________________________________________ (taulimit)____________________      5.0000E+00    
 Total_energy_confinement_time_including_radiation_loss_(s)______________ (total_energy_conf_time)______      3.4427E+00    
 Normalized_plasma_pressure_beta_as_defined_by_McDonald_et_al____________ (beta_mcdonald)_______________      7.1707E-02 OP 
 Normalized_ion_Larmor_radius____________________________________________ (rho_star)____________________      2.3616E-03 OP 
 Normalized_collisionality_______________________________________________ (nu_star)_____________________      8.6230E-04 OP 
 Volume_measure_of_elongation____________________________________________ (kappaa_IPB)__________________      1.6702E+00 OP 
 Total_volt-second_requirement_(Wb)______________________________________ (vsstt)_______________________      3.9935E+02 OP 
 Inductive_volt-seconds_(Wb)_____________________________________________ (vsind)_______________________      3.1646E+02 OP 
 Ejima_coefficient_______________________________________________________ (gamma)_______________________      3.0000E-01    
 Start-up_resistive_(Wb)_________________________________________________ (vsres)_______________________      8.2894E+01 OP 
 Flat-top_resistive_(Wb)_________________________________________________ (vsbrn)_______________________      5.9592E-08 OP 
 bootstrap_current_fraction_multiplier___________________________________ (cboot)_______________________      1.0000E+00    
 Bootstrap_fraction_(ITER_1989)__________________________________________ (bscf_iter89)_________________      4.5054E-01    
 Bootstrap_fraction_(Sauter_et_al)_______________________________________ (bscf_sauter)_________________      5.2578E-01    
 Bootstrap_fraction_(Nevins_et_al)_______________________________________ (bscf_nevins)_________________      4.8440E-01    
 Bootstrap_fraction_(Wilson)_____________________________________________ (bscf_wilson)_________________      4.8008E-01    
 Diamagnetic_fraction_(Hender)___________________________________________ (diacf_hender)________________      2.4292E-02    
 Diamagnetic_fraction_(SCENE)____________________________________________ (diacf_scene)_________________      2.2246E-02    
 Pfirsch-Schlueter_fraction_(SCENE)______________________________________ (pscf_scene)__________________     -6.1215E-03    
 Bootstrap_fraction_(enforced)___________________________________________ (bootipf.)____________________      5.2578E-01    
 Diamagnetic_fraction_(enforced)_________________________________________ (diaipf.)_____________________      0.0000E+00    
 Pfirsch-Schlueter_fraction_(enforced)___________________________________ (psipf.)______________________      0.0000E+00    
 Loop_voltage_during_burn_(V)____________________________________________ (vburn)_______________________      5.9533E-12 OP 
 Plasma_resistance_(ohm)_________________________________________________ (rplas)_______________________      2.3690E-09 OP 
 Resistive_diffusion_time_(s)____________________________________________ (res_time)____________________      5.6259E+03 OP 
 Plasma_inductance_(H)___________________________________________________ (rlp)_________________________      1.2593E-05 OP 
 Coefficient_for_sawtooth_effects_on_burn_V-s_requirement________________ (csawth)______________________      1.0000E+00    
 Ratio_of_He_and_pellet_particle_confinement_times_______________________ (tauratio)____________________      1.0000E+00    
 Fuelling_rate_(nucleus-pairs/s)_________________________________________ (qfuel)_______________________      5.4382E+21 OP 
 Fuel_burn-up_rate_(reactions/s)_________________________________________ (rndfuel)_____________________      1.0943E+21 OP 
 Burn-up_fraction________________________________________________________ (burnup)______________________      2.0123E-01    
 # Energy confinement times, and required H-factors : #
 # Current Drive System #
 Current_drive_efficiency_model__________________________________________ (iefrf)_______________________             10    
 Auxiliary_power_used_for_plasma_heating_only_(MW)_______________________ (pheat)_______________________      2.5568E+00 ITV
 Power_injected_for_current_drive_(MW)___________________________________ (pcurrentdrivemw)_____________      2.2244E+02    
 Maximum_Allowed_Bootstrap_current_fraction______________________________ (bscfmax)_____________________      9.9000E-01    
 Fusion_gain_factor_Q____________________________________________________ (bigq)________________________      1.3623E+01 OP 
 Auxiliary_current_drive_(A)_____________________________________________ (auxiliary_cd)________________      1.1917E+07 OP 
 Current_drive_efficiency_(A/W)__________________________________________ (effcd)_______________________      5.3574E-02 OP 
 Normalised_current_drive_efficiency,_gamma_(10^20_A/W-m2)_______________ (gamcd)_______________________      3.0000E-01 OP 
 Wall_plug_to_injector_efficiency________________________________________ (etacd)_______________________      4.0000E-01    
 ECRH_plasma_heating_efficiency__________________________________________ (gamma_ecrh)__________________      3.0000E-01    
 Bootstrap_fraction______________________________________________________ (bootipf)_____________________      5.2578E-01    
 Diamagnetic_fraction____________________________________________________ (diaipf)______________________      0.0000E+00    
 Pfirsch-Schlueter_fraction______________________________________________ (psipf)_______________________      0.0000E+00    
 Auxiliary_current_drive_fraction________________________________________ (faccd)_______________________      4.7422E-01    
 Inductive_fraction______________________________________________________ (facoh)_______________________      1.0000E-10    
 Total___________________________________________________________________ (plasipf+faccd+facoh)_________      1.0000E+00    
 Fraction_of_the_plasma_current_produced_by_non-inductive_means__________ (fvsbrnni)____________________      1.0000E+00    
 Electron_cyclotron_injected_power_(MW)__________________________________ (echpwr)______________________      2.2500E+02 OP 
 Maximum_allowable_ECRH_power_(MW)_______________________________________ (pinjalw)_____________________      2.2500E+02    
 ECH_wall_plug_efficiency________________________________________________ (etaech)______________________      4.0000E-01    
 ECH_wall_plug_power_(MW)________________________________________________ (echwpow)_____________________      5.6250E+02 OP 
 # Times #
 Initial_charge_time_for_CS_from_zero_current_(s)________________________ (tramp)_______________________      5.0260E+01    
 Plasma_current_ramp-up_time_(s)_________________________________________ (tohs)________________________      5.0260E+01    
 Heating_time_(s)________________________________________________________ (theat)_______________________      1.0000E+01    
 Burn_time_(s)___________________________________________________________ (tburn)_______________________      1.0000E+04 OP 
 Reset_time_to_zero_current_for_CS_(s)___________________________________ (tqnch)_______________________      5.0260E+01    
 Time_between_pulses_(s)_________________________________________________ (tdwell)______________________      0.0000E+00    
 Total_plant_cycle_time_(s)______________________________________________ (tcycle)______________________      1.0161E+04 OP 
 kallenbach_switch_______________________________________________________ (kallenbach_switch)___________              0    
 # Radial Build #
 Machine_bore_(m)________________________________________________________ (bore)________________________      1.2744E+00 ITV
 CS_radial_thickness_(m)_________________________________________________ (ohcth)_______________________      5.0000E-01 ITV
 CS_precompression_(m)___________________________________________________ (precomp)_____________________      1.0150E-01    
 CS_precompresion_to_TF_coil_radial_gap_(m)______________________________ (gapoh)_______________________      5.5736E-02 ITV
 TF_coil_inboard_leg_(m)_________________________________________________ (tfcth)_______________________      1.4000E+00 ITV
 TF_coil_inboard_leg_insulation_gap_(m)__________________________________ (tftsgap)_____________________      5.0000E-02    
 Thermal_shield,_inboard_(m)_____________________________________________ (thshield_ib)_________________      5.0000E-02    
 thermal_shield_to_vessel_radial_gap_(m)_________________________________ (gapds)_______________________      2.0000E-02 ITV
 Inboard_vacuum_vessel_radial_thickness_(m)______________________________ (d_vv_in)_____________________      3.0000E-01    
 Inner_radiation_shield_radial_thickness_(m)_____________________________ (shldith)_____________________      3.0000E-01    
 Gap_(m)_________________________________________________________________ (vvblgap)_____________________      2.0000E-02    
 Inboard_blanket_radial_thickness_(m)____________________________________ (blnkith)_____________________      7.5500E-01    
 Inboard_first_wall_radial_thickness_(m)_________________________________ (fwith)_______________________      1.8000E-02    
 Inboard_scrape-off_radial_thickness_(m)_________________________________ (scrapli)_____________________      2.2500E-01    
 Outboard_scrape-off_radial_thickness_(m)________________________________ (scraplo)_____________________      2.2500E-01    
 Outboard_first_wall_radial_thickness_(m)________________________________ (fwoth)_______________________      1.8000E-02    
 Outboard_blanket_radial_thickness_(m)___________________________________ (blnkoth)_____________________      9.8200E-01    
 Outer_radiation_shield_radial_thickness_(m)_____________________________ (shldoth)_____________________      8.0000E-01    
 Outboard_vacuum_vessel_radial_thickness_(m)_____________________________ (d_vv_out)____________________      3.0000E-01    
 Vessel_to_TF_radial_gap_(m)_____________________________________________ (gapsto)______________________      1.9388E+00    
 Thermal_shield,_outboard_(m)____________________________________________ (thshield_ob)_________________      5.0000E-02    
 Gap_(m)_________________________________________________________________ (tftsgap)_____________________      5.0000E-02    
 TF_coil_outboard_leg_radial_thickness_(m)_______________________________ (tfthko)______________________      1.4000E+00    
 # Vertical Build #
 Divertor_null_switch____________________________________________________ (i_single_null)_______________              1    
 Vessel_-_TF_coil_vertical_gap_(m)_______________________________________ (vgap2)_______________________      5.0000E-02    
 Topside_vacuum_vessel_radial_thickness_(m)______________________________ (d_vv_top)____________________      3.0000E-01    
 Top_radiation_shield_thickness_(m)______________________________________ (shldtth)_____________________      3.0000E-01    
 Top_blanket_vertical_thickness_(m)______________________________________ (blnktth)_____________________      8.6850E-01    
 Top_first_wall_vertical_thickness_(m)___________________________________ (fwtth)_______________________      1.8000E-02    
 Top_scrape-off_vertical_thickness_(m)___________________________________ (vgaptop)_____________________      6.0000E-01    
 Plasma_half-height_(m)__________________________________________________ (rminor*kappa)________________      6.8010E+00    
 Bottom_scrape-off_vertical_thickness_(m)________________________________ (vgap)________________________      2.0024E+00    
 Divertor_structure_vertical_thickness_(m)_______________________________ (divfix)______________________      6.2100E-01    
 Bottom_radiation_shield_thickness_(m)___________________________________ (shldlth)_____________________      7.0000E-01    
 Underside_vacuum_vessel_radial_thickness_(m)____________________________ (d_vv_bot)____________________      3.0000E-01    
 External_cryostat_thickness_(m)_________________________________________ (ddwex)_______________________      1.5000E-01    
 Ratio_of_Central_solenoid_height_to_TF_coil_internal_height_____________ (ohhghf)______________________      9.0000E-01    
 Width_of_neutral_beam_duct_where_it_passes_between_the_TF_coils_(m)_____ (beamwd)______________________      5.8000E-01    
 # Divertor build and plasma position #
 Plasma_top_position,_radial_(m)_________________________________________ (ptop_radial)_________________      6.9098E+00    
 Plasma_top_position,_vertical_(m)_______________________________________ (ptop_vertical)_______________      6.8010E+00    
 Plasma_geometric_centre,_radial_(m)_____________________________________ (physics_variables.rmajor.)___      8.7499E+00    
 Plasma_geometric_centre,_vertical_(m)___________________________________ (0.0)_________________________      0.0000E+00    
 Plasma_lower_physics_variables.triangularity____________________________ (tril)________________________      5.0000E-01    
 Plasma_elongation_______________________________________________________ (physics_variables.kappa.)____      1.8480E+00    
 TF_coil_vertical_offset_(m)_____________________________________________ (tfoffset)____________________     -7.5847E-01    
 Plasma_outer_arc_radius_of_curvature_(m)________________________________ (rco)_________________________      6.9495E+00    
 Plasma_inner_arc_radius_of_curvature_(m)________________________________ (rci)_________________________      1.3488E+01    
 Plasma_lower_X-pt,_radial_(m)___________________________________________ (rxpt)________________________      6.9098E+00    
 Plasma_lower_X-pt,_vertical_(m)_________________________________________ (zxpt)________________________     -6.8010E+00    
 Poloidal_plane_angle_between_vertical_and_inner_leg_(rad)_______________ (thetai)______________________      2.0714E-01    
 Poloidal_plane_angle_between_vertical_and_outer_leg_(rad)_______________ (thetao)______________________      1.0423E+00    
 Poloidal_plane_angle_between_inner_leg_and_plate_(rad)__________________ (betai)_______________________      1.0000E+00    
 Poloidal_plane_angle_between_outer_leg_and_plate_(rad)__________________ (betao)_______________________      1.0000E+00    
 Inner_divertor_leg_poloidal_length_(m)__________________________________ (plsepi)______________________      1.0000E+00    
 Outer_divertor_leg_poloidal_length_(m)__________________________________ (plsepo)______________________      1.5000E+00    
 Inner_divertor_plate_length_(m)_________________________________________ (plleni)______________________      1.0000E+00    
 Outer_divertor_plate_length_(m)_________________________________________ (plleno)______________________      1.0000E+00    
 Inner_strike_point,_radial_(m)__________________________________________ (rspi)________________________      5.9311E+00    
 Inner_strike_point,_vertical_(m)________________________________________ (zspi)________________________     -7.0066E+00    
 Inner_plate_top,_radial_(m)_____________________________________________ (rplti)_______________________      6.1090E+00    
 Inner_plate_top,_vertical_(m)___________________________________________ (zplti)_______________________     -6.5393E+00    
 Inner_plate_bottom,_radial_(m)__________________________________________ (rplbi)_______________________      5.7533E+00    
 Inner_plate_bottom,_vertical_(m)________________________________________ (zplbi)_______________________     -7.4739E+00    
 Outer_strike_point,_radial_(m)__________________________________________ (rspo)________________________      7.6661E+00    
 Outer_strike_point,_vertical_(m)________________________________________ (zspo)________________________     -8.0963E+00    
 Outer_plate_top,_radial_(m)_____________________________________________ (rplto)_______________________      7.8932E+00    
 Outer_plate_top,_vertical_(m)___________________________________________ (zplto)_______________________     -7.6509E+00    
 Outer_plate_bottom,_radial_(m)__________________________________________ (rplbo)_______________________      7.4390E+00    
 Outer_plate_bottom,_vertical_(m)________________________________________ (zplbo)_______________________     -8.5418E+00    
 Calculated_maximum_divertor_height_(m)__________________________________ (divht)_______________________      2.0024E+00    
 # TF coils  #
 Allowable_maximum_shear_stress_in_TF_coil_case_(Tresca_criterion)_(Pa)__ (sig_tf_case_max)_____________      5.8000E+08    
 Allowable_maximum_shear_stress_in_TF_coil_conduit_(Tresca_criterion)_(Pa (sig_tf_wp_max)_______________      5.8000E+08    
 WP_transverse_modulus_(GPa)_____________________________________________ (eyoung_wp_trans*1.0D-9)______      2.4629E+01 OP 
 WP_vertical_modulus_(GPa)_______________________________________________ (eyoung_wp_axial*1.0D-9)______      1.1991E+02 OP 
 WP_transverse_Poisson's_ratio___________________________________________ (poisson_wp_trans)____________      3.0369E-01 OP 
 WP_vertical-transverse_Pois._rat._______________________________________ (poisson_wp_axial)____________      3.1616E-01 OP 
 Radial____stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_r_max(1))_____________      0.0000E+00    
 toroidal__stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_t_max(1))_____________     -4.0453E+08    
 Vertical__stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_z_max(1))_____________      1.7547E+08    
 Von-Mises_stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_vmises_max(1))________      5.1519E+08    
 Maximum_shear_stress_for_the_Tresca_yield_criterion_1_(Pa)______________ (sig_tf_tresca_max(1))________      5.8000E+08    
 Radial____stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_r_max(2))_____________     -2.0526E+08    
 toroidal__stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_t_max(2))_____________     -3.1068E+08    
 Vertical__stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_z_max(2))_____________      1.7547E+08    
 Von-Mises_stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_vmises_max(2))________      4.2640E+08    
 Maximum_shear_stress_for_the_Tresca_yield_criterion_2_(Pa)______________ (sig_tf_tresca_max(2))________      4.8614E+08    
 Radial____stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_r_max(3))_____________      4.7426E+06    
 toroidal__stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_t_max(3))_____________     -2.5759E+08    
 Vertical__stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_z_max(3))_____________      1.0139E+08    
 Von-Mises_stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_vmises_max(3))________      3.2054E+08    
 Maximum_shear_stress_for_the_Tresca_yield_criterion_3_(Pa)______________ (sig_tf_tresca_max(3))________      3.5898E+08    
 Maximum_radial_deflection_at_midplane_(m)_______________________________ (deflect)_____________________     -3.6965E-03 OP 
 Vertical_strain_on_casing_______________________________________________ (casestr)_____________________      8.5593E-04 OP 
 Radial_strain_on_insulator______________________________________________ (insstrain)___________________     -1.0246E-02 OP 
 Conductor_technology____________________________________________________ (i_tf_sup)____________________              1    
 Superconductor_material_________________________________________________ (i_tf_sc_mat)_________________              5    
 Presence_of_TF_demountable_joints_______________________________________ (itart)_______________________              0    
 TF_inboard_leg_support_strategy_________________________________________ (i_tf_bucking)________________              1    
 Number_of_TF_coils______________________________________________________ (n_tf)________________________             16    
 Inboard_leg_centre_radius_(m)___________________________________________ (r_tf_inboard_mid)____________      2.6317E+00 OP 
 Outboard_leg_centre_radius_(m)__________________________________________ (r_tf_outboard_mid)___________      1.7514E+01 OP 
 Total_inboard_leg_radial_thickness_(m)__________________________________ (tfcth)_______________________      1.4000E+00 ITV
 Total_outboard_leg_radial_thickness_(m)_________________________________ (tfthko)______________________      1.4000E+00    
 Outboard_leg_toroidal_thickness_(m)_____________________________________ (tftort)______________________      1.3000E+00 OP 
 Maximum_inboard_edge_height_(m)_________________________________________ (hmax)________________________      1.0574E+01 OP 
 Mean_coil_circumference_(including_inboard_leg_length)_(m)______________ (tfleng)______________________      5.8999E+01 OP 
 Vertical_TF_shape_______________________________________________________ (i_tf_shape)__________________              1    
 TF_coil_arc_point_1_R_(m)_______________________________________________ (xarc(1))_____________________      3.3317E+00    
 TF_coil_arc_point_1_Z_(m)_______________________________________________ (yarc(1))_____________________      5.4345E+00    
 TF_coil_arc_point_2_R_(m)_______________________________________________ (xarc(2))_____________________      8.0138E+00    
 TF_coil_arc_point_2_Z_(m)_______________________________________________ (yarc(2))_____________________      9.0575E+00    
 TF_coil_arc_point_3_R_(m)_______________________________________________ (xarc(3))_____________________      1.6814E+01    
 TF_coil_arc_point_3_Z_(m)_______________________________________________ (yarc(3))_____________________      0.0000E+00    
 TF_coil_arc_point_4_R_(m)_______________________________________________ (xarc(4))_____________________      8.0138E+00    
 TF_coil_arc_point_4_Z_(m)_______________________________________________ (yarc(4))_____________________     -1.0574E+01    
 TF_coil_arc_point_5_R_(m)_______________________________________________ (xarc(5))_____________________      3.3317E+00    
 TF_coil_arc_point_5_Z_(m)_______________________________________________ (yarc(5))_____________________     -6.3446E+00    
 TF_cross-section_(total)_(m2)___________________________________________ (tfareain)____________________      2.3149E+01    
 Total_steel_cross-section_(m2)__________________________________________ (a_tf_steel*n_tf)_____________      1.6355E+01    
 Total_steel_TF_fraction_________________________________________________ (f_tf_steel)__________________      7.0650E-01    
 Total_Insulation_cross-section_(total)_(m2)_____________________________ (a_tf_ins*n_tf)_______________      2.1299E+00    
 Total_Insulation_fraction_______________________________________________ (f_tf_ins)____________________      9.2006E-02    
 Casing_cross_section_area_(per_leg)_(m2)________________________________ (acasetf)_____________________      6.5879E-01    
 Inboard_leg_case_plasma_side_wall_thickness_(m)_________________________ (casthi)______________________      6.0000E-02    
 Inboard_leg_case_inboard_"nose"_thickness_(m)___________________________ (thkcas)______________________      2.4952E-01 ITV
 Inboard_leg_case_sidewall_thickness_at_its_narrowest_point_(m)__________ (casths)______________________      5.0000E-02    
 External_case_mass_per_coil_(kg)________________________________________ (whtcas)______________________      9.1422E+05 OP 
 WP_cross_section_area_with_insulation_and_insertion_(per_coil)_(m2)_____ (awpc)________________________      7.8805E-01    
 WP_cross_section_area_(per_coil)_(m2)___________________________________ (aswp)________________________      7.2475E-01    
 Winding_pack_radial_thickness_(m)_______________________________________ (dr_tf_wp)____________________      1.0265E+00 OP 
 Winding_pack_toroidal_width_(m)_________________________________________ (wwp1)________________________      7.6773E-01 OP 
 Ground_wall_insulation_thickness_(m)____________________________________ (tinstf)______________________      8.0000E-03    
 Winding_pack_insertion_gap_(m)__________________________________________ (tfinsgap)____________________      1.0000E-02    
 Steel_WP_cross-section_(total)_(m2)_____________________________________ (aswp*n_tf)___________________      5.8145E+00    
 Steel_WP_fraction_______________________________________________________ (aswp/awpc)___________________      4.6115E-01    
 Insulation_WP_fraction__________________________________________________ (aiwp/awpc)___________________      1.3363E-01    
 Cable_WP_fraction_______________________________________________________ ((awpc-aswp-aiwp)/awpc)_______      4.0522E-01    
 Turn_parametrisation____________________________________________________ (i_tf_turns_integer)__________              1    
 Number_of_turns_per_TF_coil_____________________________________________ (n_tf_turn)___________________      2.0000E+02 OP 
 Number_of_TF_pancakes___________________________________________________ (n_pancake)___________________             20    
 Number_of_TF_layers_____________________________________________________ (n_layer)_____________________             10    
 Radial_width_of_turn_(m)________________________________________________ (t_turn_radial)_______________      9.9046E-02    
 Toroidal_width_of_turn_(m)______________________________________________ (t_turn_toroidal)_____________      3.6587E-02    
 Radial_width_of_conductor_(m)___________________________________________ (elonductor_radial)___________      9.5046E-02 OP 
 Toroidal_width_of_conductor_(m)_________________________________________ (t_conductor_toroidal)________      3.2587E-02 OP 
 Radial_width_of_cable_space_____________________________________________ (t_cable_radial)______________      7.9046E-02    
 Toroidal_width_of_cable_space___________________________________________ (t_cable_toroidal)____________      1.6587E-02    
 Steel_conduit_thickness_(m)_____________________________________________ (thwcndut)____________________      8.0000E-03 ITV
 Inter-turn_insulation_thickness_(m)_____________________________________ (thicndut)____________________      2.0000E-03    
 Diameter_of_central_helium_channel_in_cable_____________________________ (dhecoil)_____________________      1.0000E-02    
 internal_area_of_the_cable_space________________________________________ (acstf)_______________________      1.2802E-03    
 Coolant_fraction_in_conductor_excluding_central_channel_________________ (vftf)________________________      3.0000E-01    
 Copper_fraction_of_conductor____________________________________________ (fcutfsu)_____________________      9.0591E-01 ITV
 Superconductor_fraction_of_conductor____________________________________ (1-fcutfsu)___________________      9.4093E-02    
 Check_total_area_fractions_in_winding_pack_=_1__________________________ ______________________________      1.0000E+00    
 minimum_TF_conductor_temperature_margin__(K)____________________________ (tmargmin_tf)_________________      1.5000E+00    
 TF_conductor_temperature_margin_(K)_____________________________________ (tmargtf)_____________________      1.5000E+00    
 Elastic_properties_behavior_____________________________________________ (i_tf_cond_eyoung_axial)______              0    
 Conductor_axial_Young's_modulus_________________________________________ (eyoung_cond_axial)___________      0.0000E+00    
 Conductor_transverse_Young's_modulus____________________________________ (eyoung_cond_trans)___________      0.0000E+00    
 Superconductor_mass_per_coil_(kg)_______________________________________ (whtconsc)____________________      4.1477E+02 OP 
 Copper_mass_per_coil_(kg)_______________________________________________ (whtconcu)____________________      7.7008E+04 OP 
 Steel_conduit_mass_per_coil_(kg)________________________________________ (whtconsh)____________________      1.6724E+05 OP 
 Conduit_insulation_mass_per_coil_(kg)___________________________________ (whtconin)____________________      1.1183E+04 OP 
 Total_conduit_mass_per_coil_(kg)________________________________________ (whtcon)______________________      2.5584E+05 OP 
 Mass_of_each_TF_coil_(kg)_______________________________________________ (whttf/n_tf)__________________      1.1768E+06 OP 
 Total_TF_coil_mass_(kg)_________________________________________________ (whttf)_______________________      1.8829E+07 OP 
 Nominal_peak_field_assuming_toroidal_symmetry_(T)_______________________ (bmaxtf)______________________      1.1200E+01 OP 
 Total_current_in_all_TF_coils_(MA)______________________________________ (ritfc/1.D6)__________________      1.7862E+02 OP 
 TF_coil_current_(summed_over_all_coils)_(A)_____________________________ (ritfc)_______________________      1.7862E+08    
 Actual_peak_field_at_discrete_conductor_(T)_____________________________ (bmaxtfrp)____________________      1.1706E+01 OP 
 Winding_pack_current_density_(A/m2)_____________________________________ (jwptf)_______________________      1.5404E+07 OP 
 Inboard_leg_mid-plane_conductor_current_density_(A/m2)__________________ (oacdcp)______________________      7.7160E+06    
 Total_stored_energy_in_TF_coils_(GJ)____________________________________ (estotftgj)___________________      1.2681E+02 OP 
 Inboard_vertical_tension_per_coil_(N)___________________________________ (vforce)______________________      1.7936E+08 OP 
 Outboard_vertical_tension_per_coil_(N)__________________________________ (vforce_outboard)_____________      1.7936E+08 OP 
 inboard_vertical_tension_fraction_(-)___________________________________ (f_vforce_inboard)____________      5.0000E-01 OP 
 Centring_force_per_coil_(N/m)___________________________________________ (cforce)______________________      6.2517E+07 OP 
 Max_allowed_ripple_amplitude_at_plasma_outboard_midplane_(%)____________ (ripmax)______________________      6.0000E-01    
 Ripple_amplitude_at_plasma_outboard_midplane_(%)________________________ (ripple)______________________      6.0000E-01 OP 
 Allowable_stress_in_vacuum_vessel_(VV)_due_to_quench_(Pa)_______________ (sigvvall)____________________      9.3000E+07    
 Minimum_allowed_quench_time_due_to_stress_in_VV_(s)_____________________ (taucq)_______________________      2.8309E+01 OP 
 Actual_quench_time_(or_time_constant)_(s)_______________________________ (tdmptf)______________________      2.8398E+01 ITV
 Maximum_allowed_voltage_during_quench_due_to_insulation_(kV)____________ (vdalw)_______________________      1.0000E+01 ITV
 Actual_quench_voltage_(kV)______________________________________________ (vtfskv)______________________      1.0000E+01 OP 
 Maximum_allowed_temp_rise_during_a_quench_(K)___________________________ (tmaxpro)_____________________      1.5000E+02    
 # Superconducting TF Coils #
 Superconductor_switch___________________________________________________ (isumat)______________________              5    
 Critical_field_at_zero_temperature_and_strain_(T)_______________________ (bc20m)_______________________      3.2970E+01    
 Critical_temperature_at_zero_field_and_strain_(K)_______________________ (tc0m)________________________      1.6060E+01    
 Helium_temperature_at_peak_field_(=_superconductor_temperature)_(K)_____ (thelium)_____________________      4.7500E+00    
 Total_helium_fraction_inside_cable_space________________________________ (fhetot)______________________      3.6135E-01 OP 
 Copper_fraction_of_conductor____________________________________________ (fcutfsu)_____________________      9.0591E-01 ITV
 Residual_manufacturing_strain_on_superconductor_________________________ (str_tf_con_res)______________     -5.0000E-03    
 Self-consistent_strain_on_superconductor________________________________ (str_wp)______________________      1.2181E-03    
 Critical_current_density_in_superconductor_(A/m2)_______________________ (jcritsc)_____________________      9.7526E+08 OP 
 Critical_current_density_in_strand_(A/m2)_______________________________ (jcritstr)____________________      9.1765E+07 OP 
 Critical_current_density_in_winding_pack_(A/m2)_________________________ (jwdgcrt)_____________________      2.0704E+07 OP 
